"","ensembl_transcript_id","external_gene_name","gene_biotype"
"17455","ENSMUSG00000020741","Cluh","protein_coding"
"17456","ENSMUSG00000071266","Zfp946","protein_coding"
"17457","ENSMUSG00000026342","Slc35f5","protein_coding"
"17458","ENSMUSG00000028327","Stra6l","protein_coding"
"17459","ENSMUSG00000032596","Uba7","protein_coding"
"174601","ENSMUSG00000015127","Unkl","protein_coding"
"17461","ENSMUSG00000028967","Errfi1","protein_coding"
"17462","ENSMUSG00000021620","Acot12","protein_coding"
"17463","ENSMUSG00000024019","Cmtr1","protein_coding"
"17464","ENSMUSG00000022426","Josd1","protein_coding"
"17465","ENSMUSG00000026781","Acbd5","protein_coding"
"17467","ENSMUSG00000087382","Ctcflos","protein_coding"
"17468","ENSMUSG00000028423","Nfx1","protein_coding"
"17469","ENSMUSG00000050503","Fbxl22","protein_coding"
"17470","ENSMUSG00000031791","Tmem38a","protein_coding"
"17471","ENSMUSG00000029310","Nudt9","protein_coding"
"17472","ENSMUSG00000025157","Zdhhc16","protein_coding"
"17477","ENSMUSG00000053675","Tgm5","protein_coding"
"17479","ENSMUSG00000042608","Stk40","protein_coding"
"17480","ENSMUSG00000085333","1700030A11Rik","protein_coding"
"17481","ENSMUSG00000066108","Muc5b","protein_coding"
"17483","ENSMUSG00000027346","Gpcpd1","protein_coding"
"17484","ENSMUSG00000078486","Perm1","protein_coding"
"17486","ENSMUSG00000022707","Gbe1","protein_coding"
"17487","ENSMUSG00000026676","Ccdc3","protein_coding"
"17488","ENSMUSG00000031787","Katnb1","protein_coding"
"17490","ENSMUSG00000027525","Phactr3","protein_coding"
"17491","ENSMUSG00000021280","Exoc3l4","protein_coding"
"17492","ENSMUSG00000036362","P2ry13","protein_coding"
"17493","ENSMUSG00000026755","Arpc5l","protein_coding"
"17494","ENSMUSG00000017144","Rnd3","protein_coding"
"17495","ENSMUSG00000022031","Elp3","protein_coding"
"17496","ENSMUSG00000024078","Ttc27","protein_coding"
"17497","ENSMUSG00000022828","Gtf2e1","protein_coding"
"17498","ENSMUSG00000004947","Dtx2","protein_coding"
"17499","ENSMUSG00000024076","Vit","protein_coding"
"17500","ENSMUSG00000028060","Khdc4","protein_coding"
"17501","ENSMUSG00000022604","Cep97","protein_coding"
"17502","ENSMUSG00000006219","Fblim1","protein_coding"
"17503","ENSMUSG00000020454","Eif4enif1","protein_coding"
"17504","ENSMUSG00000000131","Xpo6","protein_coding"
"17505","ENSMUSG00000032883","Acsl3","protein_coding"
"17506","ENSMUSG00000030583","Sipa1l3","protein_coding"
"17507","ENSMUSG00000032300","1700017B05Rik","protein_coding"
"17508","ENSMUSG00000022119","Rbm26","protein_coding"
"17509","ENSMUSG00000029320","1700016H13Rik","protein_coding"
"17512","ENSMUSG00000034219","Septin14","protein_coding"
"17514","ENSMUSG00000102737","1700016A09Rik","protein_coding"
"17516","ENSMUSG00000025931","Paqr8","protein_coding"
"17517","ENSMUSG00000053783","Liat1","protein_coding"
"17521","ENSMUSG00000025474","Tubgcp2","protein_coding"
"17522","ENSMUSG00000049038","Mterf2","protein_coding"
"17523","ENSMUSG00000036555","Iqce","protein_coding"
"17524","ENSMUSG00000032997","Chpf","protein_coding"
"17525","ENSMUSG00000027281","Slx4ip","protein_coding"
"17526","ENSMUSG00000030314","Atg7","protein_coding"
"17527","ENSMUSG00000028189","Ctbs","protein_coding"
"17528","ENSMUSG00000028671","Gale","protein_coding"
"175301","ENSMUSG00000032495","Lrrc2","protein_coding"
"17531","ENSMUSG00000037904","Ankrd9","protein_coding"
"17532","ENSMUSG00000027599","Armc1","protein_coding"
"17533","ENSMUSG00000071537","Klrg2","protein_coding"
"17534","ENSMUSG00000064037","Gpn1","protein_coding"
"17535","ENSMUSG00000028409","Smu1","protein_coding"
"17536","ENSMUSG00000036712","Cyld","protein_coding"
"17537","ENSMUSG00000025875","Tspan17","protein_coding"
"17539","ENSMUSG00000083695","Rnf138rt1","protein_coding"
"17542","ENSMUSG00000003604","Aven","protein_coding"
"17543","ENSMUSG00000040657","1700063H04Rik","protein_coding"
"17544","ENSMUSG00000026854","Usp20","protein_coding"
"17548","ENSMUSG00000038973","Cldnd2","protein_coding"
"17549","ENSMUSG00000029229","Chic2","protein_coding"
"17552","ENSMUSG00000049653","Spatc1","protein_coding"
"17553","ENSMUSG00000100890","1700085C21Rik","protein_coding"
"17555","ENSMUSG00000036244","Tbc1d21","protein_coding"
"17556","ENSMUSG00000055239","Kcmf1","protein_coding"
"17560","ENSMUSG00000085407","1700095J03Rik","protein_coding"
"17565","ENSMUSG00000034354","Mtmr3","protein_coding"
"17566","ENSMUSG00000097267","1700109K24Rik","protein_coding"
"17568","ENSMUSG00000100511","1700111N16Rik","protein_coding"
"17570","ENSMUSG00000090840","Tex54","protein_coding"
"17571","ENSMUSG00000020435","Osbp2","protein_coding"
"17572","ENSMUSG00000085286","Ube4bos3","protein_coding"
"17574","ENSMUSG00000100717","1700120G07Rik","protein_coding"
"17575","ENSMUSG00000019189","Rnf145","protein_coding"
"17576","ENSMUSG00000021241","Isca2","protein_coding"
"17577","ENSMUSG00000059325","Hopx","protein_coding"
"17578","ENSMUSG00000090266","Mettl23","protein_coding"
"17579","ENSMUSG00000024400","Wdr33","protein_coding"
"17580","ENSMUSG00000024560","Cxxc1","protein_coding"
"17581","ENSMUSG00000047547","Cltb","protein_coding"
"17582","ENSMUSG00000066037","Hnrnpr","protein_coding"
"17585","ENSMUSG00000025354","Dnajc14","protein_coding"
"17586","ENSMUSG00000086213","A330040F15Rik","protein_coding"
"17587","ENSMUSG00000037415","Ranbp10","protein_coding"
"17588","ENSMUSG00000021287","Xrcc3","protein_coding"
"17589","ENSMUSG00000047986","Palm3","protein_coding"
"17590","ENSMUSG00000021565","Slc6a19","protein_coding"
"17591","ENSMUSG00000029772","Ahcyl2","protein_coding"
"17593","ENSMUSG00000060780","Lrrtm1","protein_coding"
"17594","ENSMUSG00000027936","Crtc2","protein_coding"
"17595","ENSMUSG00000034105","Meak7","protein_coding"
"17597","ENSMUSG00000044465","Fhip1b","protein_coding"
"17598","ENSMUSG00000003360","Ddx23","protein_coding"
"17599","ENSMUSG00000046185","Zfp84","protein_coding"
"17600","ENSMUSG00000056215","Lrguk","protein_coding"
"17601","ENSMUSG00000024054","Smchd1","protein_coding"
"17602","ENSMUSG00000014837","Matcap1","protein_coding"
"17603","ENSMUSG00000022179","4931414P19Rik","protein_coding"
"17604","ENSMUSG00000031922","Cep57","protein_coding"
"17606","ENSMUSG00000027867","Spag17","protein_coding"
"17608","ENSMUSG00000055061","4931431C16Rik","protein_coding"
"17609","ENSMUSG00000016239","Lonrf3","protein_coding"
"17611","ENSMUSG00000117661","4931439C15Rik","protein_coding"
"17613","ENSMUSG00000025583","Rptor","protein_coding"
"17614","ENSMUSG00000068663","Clec16a","protein_coding"
"17615","ENSMUSG00000029708","Gcc1","protein_coding"
"17616","ENSMUSG00000072720","Myo18b","protein_coding"
"17617","ENSMUSG00000002076","Hsf2bp","protein_coding"
"17620","ENSMUSG00000042520","Ubap2l","protein_coding"
"17622","ENSMUSG00000036291","Ap5m1","protein_coding"
"17623","ENSMUSG00000035367","Rmi1","protein_coding"
"17624","ENSMUSG00000039851","4932438H23Rik","protein_coding"
"17625","ENSMUSG00000032393","Dpp8","protein_coding"
"17628","ENSMUSG00000033444","Specc1l","protein_coding"
"17629","ENSMUSG00000050930","Map10","protein_coding"
"17631","ENSMUSG00000087396","4933407K13Rik","protein_coding"
"17633","ENSMUSG00000055102","Zfp819","protein_coding"
"17637","ENSMUSG00000025038","Efhc2","protein_coding"
"17638","ENSMUSG00000006784","Odad4","protein_coding"
"17640","ENSMUSG00000029679","Hyal6","protein_coding"
"17641","ENSMUSG00000026885","Ttll11","protein_coding"
"17642","ENSMUSG00000040105","Plpp6","protein_coding"
"17643","ENSMUSG00000019715","Gle1","protein_coding"
"17644","ENSMUSG00000021187","Tc2n","protein_coding"
"17645","ENSMUSG00000028099","Polr3c","protein_coding"
"17650","ENSMUSG00000030650","Tmc5","protein_coding"
"17652","ENSMUSG00000025961","4933402D24Rik","protein_coding"
"17653","ENSMUSG00000021890","Eaf1","protein_coding"
"17655","ENSMUSG00000021747","Cfap20dc","protein_coding"
"17657","ENSMUSG00000028182","Lrriq3","protein_coding"
"17659","ENSMUSG00000041216","Clvs1","protein_coding"
"17660","ENSMUSG00000034390","Cmip","protein_coding"
"17662","ENSMUSG00000050931","Sgms2","protein_coding"
"17663","ENSMUSG00000006675","P4htm","protein_coding"
"17665","ENSMUSG00000050150","Slc9b1","protein_coding"
"17666","ENSMUSG00000052549","Arl13a","protein_coding"
"17668","ENSMUSG00000037514","Pank2","protein_coding"
"17669","ENSMUSG00000017715","Pgs1","protein_coding"
"17671","ENSMUSG00000035394","Cfap53","protein_coding"
"176721","ENSMUSG00000097407","4933408J17Rik","protein_coding"
"17673","ENSMUSG00000026707","Nsun6","protein_coding"
"17674","ENSMUSG00000117450","4933424G05Rik","protein_coding"
"17676","ENSMUSG00000121312","Gsdmcl-ps","protein_coding"
"17678","ENSMUSG00000011263","Exoc3l2","protein_coding"
"17679","ENSMUSG00000033948","Zswim5","protein_coding"
"17680","ENSMUSG00000030877","Mfsd13b","protein_coding"
"17681","ENSMUSG00000020280","Pus10","protein_coding"
"17682","ENSMUSG00000029678","Hyal5","protein_coding"
"17684","ENSMUSG00000021572","Cep72","protein_coding"
"17686","ENSMUSG00000036770","Stpg3","protein_coding"
"17687","ENSMUSG00000117571","4933433H22Rik","protein_coding"
"17690","ENSMUSG00000072893","4933439C10Rik","protein_coding"
"17691","ENSMUSG00000020807","4933427D14Rik","protein_coding"
"17692","ENSMUSG00000107877","4933427D14Rik","protein_coding"
"17693","ENSMUSG00000071669","Snx29","protein_coding"
"17694","ENSMUSG00000020876","Snx11","protein_coding"
"17695","ENSMUSG00000021838","Samd4","protein_coding"
"17696","ENSMUSG00000039699","Batf2","protein_coding"
"17699","ENSMUSG00000023084","Lrrc71","protein_coding"
"17700","ENSMUSG00000040875","Osbpl10","protein_coding"
"17701","ENSMUSG00000085741","5430405H02Rik","protein_coding"
"17702","ENSMUSG00000052316","Lrrc15","protein_coding"
"17703","ENSMUSG00000110140","5430421F17Rik","protein_coding"
"17704","ENSMUSG00000042918","Mamstr","protein_coding"
"17706","ENSMUSG00000054978","Kbtbd13","protein_coding"
"17707","ENSMUSG00000024811","Tnks2","protein_coding"
"17708","ENSMUSG00000032513","Gorasp1","protein_coding"
"17709","ENSMUSG00000001494","Sost","protein_coding"
"17712","ENSMUSG00000037339","Fam53a","protein_coding"
"17715","ENSMUSG00000039883","Lrrc17","protein_coding"
"17716","ENSMUSG00000036902","Neto2","protein_coding"
"17717","ENSMUSG00000048636","A730049H05Rik","protein_coding"
"17720","ENSMUSG00000015224","Cyp2j9","protein_coding"
"17721","ENSMUSG00000021209","Ppp4r4","protein_coding"
"17722","ENSMUSG00000034543","Morc2a","protein_coding"
"17723","ENSMUSG00000030207","Fam234b","protein_coding"
"17724","ENSMUSG00000027424","Mgme1","protein_coding"
"17728","ENSMUSG00000027439","Gzf1","protein_coding"
"17733","ENSMUSG00000085252","8430437L04Rik","protein_coding"
"17737","ENSMUSG00000055748","Gsdmc4","protein_coding"
"17738","ENSMUSG00000031858","Mau2","protein_coding"
"17740","ENSMUSG00000040618","Pck2","protein_coding"
"17741","ENSMUSG00000028803","Nipal3","protein_coding"
"17744","ENSMUSG00000024105","Themis3","protein_coding"
"177451","ENSMUSG00000045868","Gvin1","protein_coding"
"17746","ENSMUSG00000021696","Elovl7","protein_coding"
"17748","ENSMUSG00000063672","Nkx6-3","protein_coding"
"17749","ENSMUSG00000013338","Fer1l4","protein_coding"
"17750","ENSMUSG00000020374","Rasgef1c","protein_coding"
"17751","ENSMUSG00000012519","Mlkl","protein_coding"
"17752","ENSMUSG00000027194","Ttc17","protein_coding"
"17753","ENSMUSG00000029729","Zkscan1","protein_coding"
"17754","ENSMUSG00000023387","Kcnk16","protein_coding"
"17755","ENSMUSG00000024481","Lvrn","protein_coding"
"17758","ENSMUSG00000026200","Glb1l","protein_coding"
"17761","ENSMUSG00000060224","Pyroxd2","protein_coding"
"17764","ENSMUSG00000029550","Sppl3","protein_coding"
"17767","ENSMUSG00000033182","Kbtbd12","protein_coding"
"17768","ENSMUSG00000050296","Abca12","protein_coding"
"17770","ENSMUSG00000029330","Cds1","protein_coding"
"17771","ENSMUSG00000085287","4833418N02Rik","protein_coding"
"17772","ENSMUSG00000037531","Mrpl47","protein_coding"
"17773","ENSMUSG00000092171","4833427F10Rik","protein_coding"
"17774","ENSMUSG00000097074","4833428L15Rik","protein_coding"
"17775","ENSMUSG00000036172","Cd200r3","protein_coding"
"17778","ENSMUSG00000028973","Abcb8","protein_coding"
"17781","ENSMUSG00000027670","Ocstamp","protein_coding"
"17782","ENSMUSG00000008226","Scrn3","protein_coding"
"17783","ENSMUSG00000000278","Scpep1","protein_coding"
"17787","ENSMUSG00000104956","4930429D17Rik","protein_coding"
"17788","ENSMUSG00000048174","Tmem81","protein_coding"
"17791","ENSMUSG00000026736","4930426L09Rik","protein_coding"
"17794","ENSMUSG00000086918","4930429F24Rik","protein_coding"
"17797","ENSMUSG00000005951","Shpk","protein_coding"
"17800","ENSMUSG00000043168","4930426D05Rik","protein_coding"
"17801","ENSMUSG00000044468","Tent5c","protein_coding"
"17802","ENSMUSG00000039911","Spsb1","protein_coding"
"17803","ENSMUSG00000112846","4930432O09Rik","protein_coding"
"17804","ENSMUSG00000040928","S100pbp","protein_coding"
"17809","ENSMUSG00000037251","Pomk","protein_coding"
"17810","ENSMUSG00000080907","4930455H04Rik","protein_coding"
"17817","ENSMUSG00000056598","Drc3","protein_coding"
"17818","ENSMUSG00000008129","Brme1","protein_coding"
"17821","ENSMUSG00000053347","Zfp943","protein_coding"
"178251","ENSMUSG00000039198","Ptchd3","protein_coding"
"178281","ENSMUSG00000066643","Wdr35","protein_coding"
"17830","ENSMUSG00000022759","Lrrc74b","protein_coding"
"178321","ENSMUSG00000086969","4930443O20Rik","protein_coding"
"17836","ENSMUSG00000054003","Tdrd9","protein_coding"
"17839","ENSMUSG00000052302","Tbc1d30","protein_coding"
"17844","ENSMUSG00000025808","Ccdc7a","protein_coding"
"17847","ENSMUSG00000097129","4930507D05Rik","protein_coding"
"17851","ENSMUSG00000074673","Ttll9","protein_coding"
"17856","ENSMUSG00000022455","Wbp2nl","protein_coding"
"17857","ENSMUSG00000026611","Spata17","protein_coding"
"17858","ENSMUSG00000027534","Snx16","protein_coding"
"17867","ENSMUSG00000034639","Setmar","protein_coding"
"17868","ENSMUSG00000039232","Stx11","protein_coding"
"17870","ENSMUSG00000029204","Rhoh","protein_coding"
"17871","ENSMUSG00000039853","Trim14","protein_coding"
"17872","ENSMUSG00000041328","Pcf11","protein_coding"
"17874","ENSMUSG00000030279","C2cd5","protein_coding"
"178791","ENSMUSG00000020108","Ddit4","protein_coding"
"17880","ENSMUSG00000053318","Slamf8","protein_coding"
"17882","ENSMUSG00000028331","Trmo","protein_coding"
"17883","ENSMUSG00000034926","Dhcr24","protein_coding"
"17886","ENSMUSG00000024663","Rab3il1","protein_coding"
"17887","ENSMUSG00000029070","Mxra8","protein_coding"
"17888","ENSMUSG00000043557","Mdga1","protein_coding"
"17889","ENSMUSG00000005982","Naa60","protein_coding"
"17890","ENSMUSG00000003546","Klc4","protein_coding"
"17891","ENSMUSG00000032182","Yipf2","protein_coding"
"17892","ENSMUSG00000032462","Pik3cb","protein_coding"
"17893","ENSMUSG00000032523","Hhatl","protein_coding"
"17894","ENSMUSG00000036622","Atp13a2","protein_coding"
"17895","ENSMUSG00000022999","Lmbr1l","protein_coding"
"17896","ENSMUSG00000028013","Ppa2","protein_coding"
"17897","ENSMUSG00000050989","Selenon","protein_coding"
"17898","ENSMUSG00000018040","Rrp7a","protein_coding"
"17899","ENSMUSG00000029578","Wipi2","protein_coding"
"17900","ENSMUSG00000020251","Glt8d2","protein_coding"
"17901","ENSMUSG00000063273","Naa15","protein_coding"
"17902","ENSMUSG00000032575","Manf","protein_coding"
"17903","ENSMUSG00000038250","Usp38","protein_coding"
"17905","ENSMUSG00000021815","Mss51","protein_coding"
"17908","ENSMUSG00000086638","4930405A21Rik","protein_coding"
"17915","ENSMUSG00000079177","Fam228a","protein_coding"
"17923","ENSMUSG00000062373","Tmem65","protein_coding"
"17929","ENSMUSG00000097651","4930461G14Rik","protein_coding"
"17931","ENSMUSG00000112762","4930459C07Rik","protein_coding"
"17934","ENSMUSG00000087604","Cdrt4os1","protein_coding"
"17938","ENSMUSG00000029477","Morn3","protein_coding"
"17940","ENSMUSG00000022288","4930447A16Rik","protein_coding"
"17943","ENSMUSG00000026578","Ccdc181","protein_coding"
"17944","ENSMUSG00000114412","4930405A10Rik","protein_coding"
"17947","ENSMUSG00000055675","Kbtbd11","protein_coding"
"17948","ENSMUSG00000112155","4930477N07Rik","protein_coding"
"17958","ENSMUSG00000117328","4930474M22Rik","protein_coding"
"179591","ENSMUSG00000026301","Iqca1","protein_coding"
"17960","ENSMUSG00000029175","Slc35f6","protein_coding"
"17962","ENSMUSG00000085238","4930479D17Rik","protein_coding"
"17963","ENSMUSG00000113087","4930473H19Rik","protein_coding"
"17967","ENSMUSG00000113115","4930480M12Rik","protein_coding"
"17968","ENSMUSG00000086938","4930481A15Rik","protein_coding"
"17969","ENSMUSG00000061802","Odad2","protein_coding"
"17975","ENSMUSG00000103692","4930503O07Rik","protein_coding"
"17976","ENSMUSG00000086529","Acss2os","protein_coding"
"17979","ENSMUSG00000111303","4930502A04Rik","protein_coding"
"17987","ENSMUSG00000117852","4930471G03Rik","protein_coding"
"17991","ENSMUSG00000109816","4930483O08Rik","protein_coding"
"17993","ENSMUSG00000117391","4930500A05Rik","protein_coding"
"17997","ENSMUSG00000019892","Lrriq1","protein_coding"
"18009","ENSMUSG00000086799","4930502E09Rik","protein_coding"
"18010","ENSMUSG00000059263","Usp47","protein_coding"
"18011","ENSMUSG00000040022","Rab11fip2","protein_coding"
"18013","ENSMUSG00000045631","Tmprss12","protein_coding"
"18016","ENSMUSG00000038712","Mindy1","protein_coding"
"18017","ENSMUSG00000014529","Tmbim7","protein_coding"
"18019","ENSMUSG00000055555","Ct55","protein_coding"
"18020","ENSMUSG00000048652","Samd13","protein_coding"
"18025","ENSMUSG00000021872","Rnase10","protein_coding"
"18028","ENSMUSG00000117137","4930471L23Rik","protein_coding"
"18033","ENSMUSG00000089914","4930486I03Rik","protein_coding"
"18034","ENSMUSG00000049184","Purg","protein_coding"
"18037","ENSMUSG00000043289","Mei4","protein_coding"
"18039","ENSMUSG00000086594","Nudt12os","protein_coding"
"18040","ENSMUSG00000020562","Efcab10","protein_coding"
"18046","ENSMUSG00000060176","Kif27","protein_coding"
"18047","ENSMUSG00000070883","Cfap210","protein_coding"
"18049","ENSMUSG00000086504","Kif16bos","protein_coding"
"18054","ENSMUSG00000087478","4930506C21Rik","protein_coding"
"18055","ENSMUSG00000028902","Sf3a3","protein_coding"
"18058","ENSMUSG00000101701","4930521E06Rik","protein_coding"
"18063","ENSMUSG00000059663","Samt2b","protein_coding"
"18068","ENSMUSG00000029127","Zbtb49","protein_coding"
"18071","ENSMUSG00000027364","Usp50","protein_coding"
"18072","ENSMUSG00000086607","4930511M06Rik","protein_coding"
"18074","ENSMUSG00000040919","4930505A04Rik","protein_coding"
"18076","ENSMUSG00000019951","Bltp3b","protein_coding"
"18081","ENSMUSG00000118392","4930524O05Rik","protein_coding"
"18084","ENSMUSG00000043831","Lysmd4","protein_coding"
"18087","ENSMUSG00000039533","Mmd2","protein_coding"
"18092","ENSMUSG00000096986","4930509E16Rik","protein_coding"
